jn_id,134,194,017,029,037,039,042,044,057,059,062,072,074,077,084,087,089,094,099,104,112,117,122,124,137,139,142,144,147,149,152,154,157,159,162,164,167,169,172,174,177,179,184,187,189,192,197,199,207,217,219,222,234,239,242,247,249,252,254,257,259,262,267,269,274,277,279,282,284,287,289,294,304,307,314,319,352,362
2042354,-nan,-nan,-nan,-nan,-nan,0.348932892084122,-nan,0.329770088195801,-nan,-nan,0.32631516456604,-nan,0.301606178283691,-nan,0.393920063972473,0.317517668008804,-nan,0.390700906515121,-nan,0.43744695186615,-nan,-nan,-nan,0.519197344779968,-nan,0.567845940589905,-nan,0.587410867214203,0.56740540266037,0.578127682209015,0.553311347961426,0.572364389896393,-nan,-nan,0.518319368362427,0.528467953205109,0.464955389499664,0.429196029901505,-nan,0.473600804805756,-nan,-nan,-nan,-nan,0.336743354797363,0.314338535070419,-nan,0.316013932228088,-nan,-nan,-nan,0.353867709636688,0.440287888050079,-nan,-nan,0.476862072944641,0.500508546829224,0.485805928707123,0.485881298780441,0.498964846134186,0.323686003684998,-nan,0.46673509478569,0.508788347244263,0.470610171556473,-nan,0.483295321464539,-nan,0.45591014623642,0.351472437381744,0.491148561239243,-nan,-nan,-nan,-nan,-nan,0.138833865523338,-nan
2044464,-nan,-nan,-nan,-nan,0.324575215578079,0.433016061782837,-nan,0.41515439748764,-nan,-nan,0.375685662031174,-nan,-nan,-nan,0.46171310544014,0.359929442405701,-nan,0.437705814838409,0.498200416564941,-nan,-nan,-nan,-nan,0.532872438430786,-nan,0.595365107059479,-nan,0.616645634174347,0.623924970626831,0.597774386405945,0.580446839332581,0.594160199165344,0.57815957069397,0.581304788589478,0.548988103866577,0.553237676620483,0.545031249523163,0.509064555168152,-nan,0.510286092758179,-nan,-nan,-nan,-nan,0.361485809087753,0.352553844451904,-nan,0.322500556707382,-nan,-nan,0.376506596803665,0.374996602535248,0.481889605522156,-nan,-nan,0.52539724111557,0.538640677928925,0.527233481407166,0.522903919219971,0.548818707466125,0.523585855960846,-nan,0.540582239627838,0.525176525115967,0.511803448200226,-nan,0.368991672992706,-nan,0.331930309534073,0.380827158689499,0.352693170309067,-nan,-nan,-nan,-nan,-nan,0.145276471972466,-0.0671032071113586
2044470,-nan,-nan,,,0.250586092472076,0.418895781040192,-nan,0.415326684713364,-nan,-nan,0.419434189796448,-nan,,-nan,0.490218132734299,0.458802402019501,-nan,0.509389221668243,-nan,-nan,,-nan,-nan,0.579399645328522,,0.621855854988098,-nan,0.634127974510193,0.634583711624146,0.618512690067291,0.600161373615265,0.60977303981781,0.595180630683899,0.587554275989532,0.580513000488281,0.58928507566452,-nan,0.537050843238831,-nan,0.502521455287933,-nan,-nan,,-nan,0.350084066390991,-nan,-nan,0.294621676206589,,-nan,0.328237891197205,0.331295102834702,0.449542641639709,,-nan,0.48845300078392,0.504513800144196,0.492949426174164,0.484597891569138,0.506578028202057,0.496156066656113,-nan,0.4808728992939,0.498952299356461,0.467387109994888,-nan,0.316117823123932,-nan,0.239219456911087,0.223497465252876,0.234669223427773,-nan,-nan,-nan,-nan,-nan,0.0431023463606834,
2044482,-nan,-nan,-nan,-nan,0.412156879901886,0.477499693632126,-nan,0.463481813669205,-nan,-nan,0.461167544126511,-nan,0.348441928625107,-nan,-nan,0.477094233036041,-nan,0.514954328536987,-nan,0.333849400281906,-nan,-nan,-nan,0.634656608104706,-nan,0.639388263225555,-nan,0.633405864238739,0.616060078144073,0.613367080688477,0.45953580737114,0.420230597257614,-nan,0.334886521100998,0.318693578243256,0.334621995687485,-nan,0.329697847366333,-nan,0.360759019851685,-nan,-nan,-nan,-nan,0.328640729188919,0.359897434711456,-nan,0.329252749681473,-nan,-nan,-nan,0.478752434253693,0.5687655210495,-nan,-nan,0.587608754634857,0.546601951122284,0.455318450927734,0.441202610731125,0.480796068906784,0.484174728393555,-nan,0.525230526924133,0.546138644218445,0.545700550079346,-nan,0.547845721244812,-nan,0.535172939300537,0.565434515476227,0.53008621931076,-nan,-nan,-nan,-nan,-nan,0.0951406732201576,-nan
2044512,-nan,-nan,,,-nan,0.394678175449371,-nan,0.390954494476318,-nan,-nan,0.394280791282654,-nan,,-nan,0.496750563383102,0.4811931848526,-nan,0.478762418031693,-nan,-nan,,-nan,-nan,0.617262244224548,,0.63462769985199,-nan,0.635844171047211,0.631896138191223,0.615572810173035,0.462958693504333,0.439279556274414,-nan,0.350757271051407,0.33026972413063,0.342596828937531,0.320148706436157,0.335637807846069,-nan,0.355837643146515,-nan,-nan,,-nan,0.319704055786133,-nan,-nan,0.318925678730011,,-nan,-nan,0.461082935333252,0.545376718044281,,-nan,0.553403437137604,0.501152038574219,0.404322564601898,0.388923764228821,0.42726868391037,0.413484632968903,-nan,0.513105809688568,0.501068949699402,0.507704854011536,-nan,0.515778183937073,-nan,0.497766226530075,0.500215113162994,0.510485172271729,-nan,-nan,-nan,-nan,-nan,0.0943547263741493,
2014784,-nan,-nan,,,0.26716747879982,0.345318764448166,-nan,0.323119938373566,-nan,-nan,0.332695603370667,-nan,,-nan,0.276402980089188,0.22562500834465,0.404587864875793,0.386352688074112,-nan,-nan,,-nan,-nan,0.381108105182648,,0.51178503036499,-nan,0.56111741065979,0.581994771957397,0.543417513370514,0.544022858142853,0.545986235141754,-nan,-nan,0.502729177474976,0.515242040157318,-nan,-nan,-nan,0.505086898803711,-nan,-nan,,0.472014248371124,0.455443918704987,0.474543958902359,-nan,0.465874135494232,,-nan,-nan,0.538941204547882,0.576816499233246,,0.487612962722778,0.580717265605927,0.588780105113983,0.559618234634399,0.562406718730927,0.568615198135376,-nan,-nan,0.502562761306763,0.534236013889313,0.520899057388306,-nan,0.503840982913971,-nan,0.483452379703522,-nan,0.461658298969269,-nan,-nan,-nan,0.30736842751503,-nan,0.13704040646553,
2014787,-nan,-nan,,,0.288277983665466,0.441778898239136,-nan,0.420269936323166,-nan,-nan,0.403383940458298,-nan,,-nan,0.327854186296463,0.276744037866592,0.495989471673965,-nan,0.424527883529663,0.470606774091721,,-nan,-nan,0.560092210769653,,0.430049002170563,-nan,0.455907553434372,0.466173768043518,0.462164729833603,0.466288447380066,0.474245309829712,-nan,-nan,0.433182001113892,0.443412750959396,0.42455980181694,0.367615401744843,-nan,0.416596174240112,-nan,-nan,,0.361294329166412,0.306131541728973,0.301357358694077,-nan,0.26599508523941,,-nan,-nan,0.480624139308929,0.582908868789673,,0.460266143083572,0.419691652059555,0.440199106931686,0.436317503452301,0.447928994894028,0.480522781610489,-nan,-nan,0.543044567108154,0.530863344669342,0.523194909095764,-nan,0.214648172259331,-nan,0.215238496661186,-nan,0.220970392227173,-nan,-nan,-nan,0.281189471483231,-nan,0.101752728223801,
2022554,-nan,-nan,,,-nan,0.404035985469818,-nan,0.381230413913727,-nan,-nan,0.370131313800812,-nan,,-nan,0.418998658657074,0.311070382595062,0.431091398000717,0.405534207820892,-nan,-nan,,-nan,-nan,0.386745810508728,,0.342341780662537,-nan,0.367952138185501,0.298133969306946,0.396898150444031,0.338476628065109,0.35288006067276,-nan,0.235187694430351,0.2718126475811,0.258168637752533,-nan,0.267543435096741,-nan,0.289999634027481,-nan,-nan,,0.382395386695862,0.362204760313034,0.364306181669235,-nan,0.41313037276268,,-nan,0.589686632156372,0.524665534496307,0.582275927066803,,-nan,0.586330235004425,0.605622172355652,0.578191816806793,0.580931842327118,0.584033071994781,0.440775483846664,-nan,0.578494012355804,0.573799312114716,0.54559463262558,-nan,0.407929450273514,-nan,0.377720445394516,-nan,0.388573169708252,-nan,-nan,-nan,0.334842830896378,-nan,0.139740630984306,
2022623,-nan,-nan,,,0.450340151786804,0.525157511234283,-nan,0.508044838905334,-nan,-nan,0.478739559650421,-nan,,-nan,-nan,0.464811563491821,0.561026513576508,-nan,0.533692717552185,0.565124213695526,,-nan,-nan,0.575082957744598,,0.596346616744995,-nan,0.609178304672241,0.600307524204254,0.587726414203644,0.576535403728485,0.582619905471802,0.518871486186981,-nan,0.535214841365814,0.534150004386902,0.482935190200806,0.48559045791626,-nan,-nan,-nan,-nan,,-nan,0.350346207618713,0.348119348287582,-nan,0.318501681089401,,-nan,-nan,0.330019384622574,0.394297271966934,,-nan,0.348484754562378,0.37738436460495,0.397880375385284,0.408125817775726,0.464414089918137,-nan,-nan,0.495634347200394,0.535333573818207,0.52951443195343,-nan,0.178557381033897,-nan,0.16886793076992,0.210707500576973,0.195180311799049,-nan,-nan,-nan,-nan,-nan,0.102535732090473,
2028042,-nan,-nan,,,0.428516626358032,0.449667572975159,-nan,0.431794673204422,-nan,-nan,0.403189837932587,-nan,,-nan,0.474567800760269,0.346502900123596,0.486304223537445,0.453560292720795,-nan,-nan,,-nan,-nan,0.512305676937103,,0.528884887695312,-nan,0.546924233436584,0.535838842391968,0.544160544872284,0.504514575004578,0.522602617740631,-nan,0.283495306968689,0.425154060125351,0.41797810792923,0.486238539218903,0.286931753158569,-nan,0.250528514385223,-nan,-nan,,0.282085180282593,0.272458493709564,0.279633283615112,-nan,0.306692719459534,,-nan,0.41982027888298,0.41738149523735,0.514970242977142,,-nan,0.538659155368805,0.559156239032745,0.532901406288147,0.537796914577484,0.542921543121338,0.420973867177963,-nan,0.565722227096558,0.552269756793976,0.531408846378326,-nan,0.512185275554657,-nan,0.47968789935112,-nan,0.508811414241791,-nan,-nan,-nan,0.420659244060516,-nan,0.145338118076324,
2028045,-nan,-nan,,,0.359827935695648,0.346207976341248,-nan,0.328369349241257,-nan,-nan,0.3018399477005,-nan,,-nan,0.372221231460571,0.255989968776703,0.3773133456707,0.38340300321579,0.386392146348953,-nan,,-nan,-nan,0.47305753827095,,0.537534296512604,-nan,0.569704055786133,0.558983683586121,0.561195254325867,0.522267997264862,0.534119188785553,-nan,0.303096801042557,0.472543865442276,0.495100021362305,-nan,0.373735636472702,-nan,-nan,-nan,-nan,,0.421263426542282,0.35144367814064,0.316190421581268,-nan,0.321498692035675,,-nan,0.333313971757889,0.335632473230362,0.408196777105331,,0.290870487689972,0.449043810367584,0.461751997470856,0.450289279222488,0.446652501821518,0.464342772960663,-nan,-nan,0.480129241943359,0.472411334514618,0.461691290140152,-nan,0.46170899271965,-nan,0.442539393901825,0.341356873512268,0.462372392416,-nan,-nan,-nan,0.431973606348038,-nan,0.156623765826225,
2028049,-nan,-nan,,,0.232488214969635,0.539063036441803,-nan,0.520279049873352,-nan,-nan,0.496491611003876,-nan,,-nan,-nan,0.433291554450989,0.58018571138382,-nan,0.519158005714417,0.569701433181763,,-nan,-nan,0.57450145483017,,0.587388157844543,-nan,0.601604878902435,0.598842263221741,0.581472873687744,0.556316435337067,0.570376574993134,-nan,-nan,0.48656502366066,0.475389182567596,-nan,0.402297735214233,-nan,0.338271260261536,-nan,-nan,,-nan,0.209292486310005,-nan,-nan,0.194640830159187,,-nan,-nan,0.20469656586647,0.286376744508743,,-nan,0.33355924487114,0.341042041778564,0.331361919641495,0.34697213768959,0.384133011102676,-nan,-nan,0.511375904083252,0.431166499853134,0.440231680870056,-nan,0.4507697224617,-nan,0.446759045124054,0.489655703306198,0.460323750972748,-nan,-nan,-nan,0.434811025857925,-nan,0.170457184314728,
2028073,-nan,-nan,,,0.160898193717003,0.430705040693283,-nan,0.434033423662186,-nan,-nan,0.398713111877441,-nan,,-nan,0.362552165985107,0.391367167234421,0.428451776504517,-nan,0.461706459522247,0.448280364274979,,-nan,-nan,0.475865036249161,,0.49356073141098,-nan,0.515599310398102,0.510504841804504,0.489705204963684,0.479204773902893,0.485769093036652,-nan,-nan,0.446920603513718,0.459422379732132,-nan,0.428654789924622,-nan,0.390711635351181,-nan,-nan,,-nan,0.292533546686172,0.309387266635895,-nan,0.259810954332352,,-nan,-nan,0.237006440758705,0.308902233839035,,-nan,0.371156513690948,0.38516291975975,0.380801409482956,0.378172814846039,0.408359318971634,-nan,-nan,0.426336944103241,0.418477863073349,0.405750393867493,-nan,0.414072453975677,-nan,0.394992828369141,0.420733153820038,0.409190088510513,-nan,-nan,-nan,-nan,-nan,0.116667471826077,
2042349,-nan,-nan,,,0.360436648130417,0.323557823896408,-nan,0.321531683206558,-nan,-nan,0.316682636737823,-nan,,-nan,0.333262771368027,0.193786144256592,0.409716904163361,-nan,-nan,0.496599197387695,,-nan,-nan,0.579046130180359,,0.395794153213501,-nan,0.401590496301651,0.404950886964798,0.40734338760376,0.412043571472168,0.428795486688614,-nan,-nan,0.426584631204605,0.441228687763214,-nan,0.400427490472794,-nan,-nan,-nan,-nan,,0.366803973913193,0.298197507858276,0.271639108657837,-nan,0.257369935512543,,-nan,-nan,0.513620615005493,0.648157775402069,,0.525834619998932,0.499049216508865,0.534421622753143,0.547265529632568,0.566823840141296,0.606936991214752,-nan,0.369828581809998,0.660251617431641,0.655713498592377,0.654646635055542,-nan,0.654478251934052,-nan,0.639781177043915,-nan,0.643121600151062,-nan,-nan,-nan,0.577407538890839,-nan,0.319593399763107,
2042365,-nan,-nan,,,0.219447314739227,0.276717066764832,-nan,0.270657390356064,-nan,-nan,0.250918537378311,-nan,,-nan,0.252591848373413,0.171353787183762,0.323318809270859,0.337734431028366,0.336391359567642,0.366761147975922,,-nan,-nan,0.511823832988739,,0.464503109455109,-nan,0.509162545204163,0.550158143043518,0.533051669597626,0.526662707328796,0.541559278964996,-nan,-nan,0.499320715665817,0.516216158866882,-nan,0.347247123718262,-nan,0.46471643447876,-nan,-nan,,0.384018868207932,0.295999199151993,0.26492840051651,-nan,0.25455117225647,,-nan,-nan,0.534899711608887,0.619837045669556,,0.487810134887695,0.440961062908173,0.463573753833771,0.457708537578583,0.473074346780777,0.502328276634216,-nan,-nan,0.569354176521301,0.554352045059204,0.550743579864502,-nan,0.556746006011963,-nan,0.541543066501617,-nan,0.570921063423157,-nan,-nan,-nan,0.417440086603165,-nan,0.227360233664513,
2042366,-nan,-nan,,,0.254866778850555,0.298306852579117,-nan,0.294410675764084,-nan,-nan,0.288099646568298,-nan,,-nan,0.236915796995163,0.201717868447304,0.391159921884537,-nan,0.388927280902863,0.418951570987701,,-nan,-nan,0.550823271274567,,0.390942633152008,-nan,0.390839010477066,0.396082848310471,0.395971328020096,0.394040197134018,0.408898741006851,-nan,-nan,0.387500584125519,0.402717262506485,-nan,0.349293321371078,-nan,0.365243911743164,-nan,-nan,,0.322448313236237,0.258719950914383,0.237637132406235,-nan,0.215648964047432,,-nan,-nan,0.413506478071213,0.547458469867706,,0.452225655317307,0.414057672023773,0.438071519136429,0.443240135908127,0.456670343875885,0.494375646114349,-nan,-nan,0.558506190776825,0.560756742954254,0.56332129240036,-nan,0.560922801494598,-nan,0.550577342510223,-nan,0.586991012096405,-nan,-nan,-nan,0.524138331413269,-nan,0.182861715555191,
